encoder,construction_seed,overlap,budget,method,replicate,selected,merged_reff,unique_lineages,lineage_duplicate_count,unique_datasets,selected_alias_parent_pairs,max_selected_sample_overlap,mean_selected_sample_overlap,selection_seconds_for_max_budget,metric_seconds,shared_statistics_seconds,alignment_duplicate_auroc,alignment_duplicate_auprc,collapse_differs_from_rank,collapse_minus_rank_reff,dpp_minus_rank_reff,collection_seconds
resnet50,20260910,0.0,3,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1,524.3778777234155,3,0,1,0,0.0,0.0,3.310106694698334e-05,0.0995832122862339,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,-2.281707338624983e-07,31.238287719456366,15.363179253414273
resnet50,20260910,0.0,5,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__alias|dtd__pool2,757.0404656747363,4,1,1,1,0.0,0.0,3.310106694698334e-05,0.27093672938644886,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,1.6770877664384898e-07,63.52957329849835,15.363187862560153
resnet50,20260910,0.0,8,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__alias|dtd__pool2|cifar100__pool3|cifar100__pool0|cifar100__pool2,1110.4759450003448,7,1,2,1,0.0,0.0,3.310106694698334e-05,0.7341311294585466,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,-0.004202061777732524,7.167971949925459,15.363194782286882
resnet50,20260910,0.0,10,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__alias|dtd__pool2|cifar100__pool3|cifar100__pool0|cifar100__pool2|cifar100__alias|cifar100__pool1,1207.9932685330425,8,2,2,2,0.0,0.0,3.310106694698334e-05,0.7894943561404943,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,7.121884075462731,-2.132758417711557,15.363200932741165
resnet50,20260910,0.0,3,collapse_sketch,0,dtd__pool0|dtd__pool1|dtd__pool3,524.3778774952448,3,0,1,0,0.0,0.0,0.249436404556036,0.0885698925703764,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,-2.281707338624983e-07,31.238287719456366,15.363204123452306
resnet50,20260910,0.0,5,collapse_sketch,0,dtd__pool0|dtd__pool1|dtd__pool3|dtd__alias|dtd__pool2,757.0404658424451,4,1,1,1,0.0,0.0,0.249436404556036,0.2545591723173857,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,1.6770877664384898e-07,63.52957329849835,15.363207422196865
resnet50,20260910,0.0,8,collapse_sketch,0,dtd__pool0|dtd__pool1|dtd__pool3|dtd__alias|dtd__pool2|cifar100__pool0|cifar100__pool3|cifar100__alias,1110.471742938567,6,2,2,2,0.0,0.0,0.249436404556036,0.6829937137663364,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,-0.004202061777732524,7.167971949925459,15.363210123032331
resnet50,20260910,0.0,10,collapse_sketch,0,dtd__pool0|dtd__pool1|dtd__pool3|dtd__alias|dtd__pool2|cifar100__pool0|cifar100__pool3|cifar100__alias|cifar10__pool0|cifar100__pool1,1215.1151526085052,8,2,3,2,0.0,0.0,0.249436404556036,0.8080276921391487,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,7.121884075462731,-2.132758417711557,15.363212982192636
resnet50,20260910,0.0,3,dpp_subspace,0,dtd__pool0|cifar100__pool3|dtd__pool3,555.6161654428719,3,0,2,0,0.0,0.0,0.00998445600271225,0.09126770496368408,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,-2.281707338624983e-07,31.238287719456366,15.363215802237391
resnet50,20260910,0.0,5,dpp_subspace,0,dtd__pool0|cifar100__pool3|dtd__pool3|cifar10__alias|eurosat__alias,820.5700389732347,5,0,4,0,0.0,0.0,0.00998445600271225,0.25811203569173813,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,1.6770877664384898e-07,63.52957329849835,15.363218123093247
resnet50,20260910,0.0,8,dpp_subspace,0,dtd__pool0|cifar100__pool3|dtd__pool3|cifar10__alias|eurosat__alias|dtd__pool1|dtd__pool2|cifar100__pool2,1117.6439169502703,8,0,4,0,0.0,0.0,0.00998445600271225,0.7004757840186357,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,-0.004202061777732524,7.167971949925459,15.363221563398838
resnet50,20260910,0.0,10,dpp_subspace,0,dtd__pool0|cifar100__pool3|dtd__pool3|cifar10__alias|eurosat__alias|dtd__pool1|dtd__pool2|cifar100__pool2|dtd__alias|cifar100__alias,1205.860510115331,8,2,4,2,0.0,0.0,0.00998445600271225,0.8034257162362337,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,7.121884075462731,-2.132758417711557,15.363225242123008
resnet50,20260910,0.0,3,facility_subspace,0,cifar100__pool0|eurosat__pool0|dtd__alias,531.0014863915728,3,0,3,0,0.0,0.0,0.0017283149063587189,0.09078356251120567,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,-2.281707338624983e-07,31.238287719456366,15.36322821304202
resnet50,20260910,0.0,5,facility_subspace,0,cifar100__pool0|eurosat__pool0|dtd__alias|svhn__pool3|cifar10__alias,766.6312640270231,5,0,5,0,0.0,0.0,0.0017283149063587189,0.25648471899330616,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,1.6770877664384898e-07,63.52957329849835,15.363231291994452
resnet50,20260910,0.0,8,facility_subspace,0,cifar100__pool0|eurosat__pool0|dtd__alias|svhn__pool3|cifar10__alias|dtd__pool3|dtd__pool1|dtd__pool2,1076.2222021581115,8,0,5,0,0.0,0.0,0.0017283149063587189,0.6939473114907742,5.7921836990863085,0.9247457627118644,0.11278890775325409,True,-0.004202061777732524,7.167971949925459,15.36323395371437
